time,.header,.latitude,.longitude,.altitude,.utm_easting,.utm_northing,.zone,.letter
2022/02/08/16:15:15.081679,$GPGGA,42.3405283333333,-71.0980016666667,7,327174.288872271,4689717.51284387,19,T
2022/02/08/16:15:16.086769,$GPGGA,42.3405283333333,-71.0980016666667,7,327174.288872271,4689717.51284387,19,T
2022/02/08/16:15:17.092163,$GPGGA,42.3405283333333,-71.0980016666667,7,327174.288872271,4689717.51284387,19,T
2022/02/08/16:15:18.089261,$GPGGA,42.3405283333333,-71.0980016666667,7,327174.288872271,4689717.51284387,19,T
2022/02/08/16:15:19.087335,$GPGGA,42.3405283333333,-71.0980016666667,7,327174.288872271,4689717.51284387,19,T
2022/02/08/16:15:20.080543,$GPGGA,42.3405283333333,-71.0980016666667,7,327174.288872271,4689717.51284387,19,T
2022/02/08/16:15:21.087283,$GPGGA,42.3405283333333,-71.0980016666667,7,327174.288872271,4689717.51284387,19,T
2022/02/08/16:15:22.087148,$GPGGA,42.3405283333333,-71.0980016666667,7,327174.288872271,4689717.51284387,19,T
2022/02/08/16:15:23.086848,$GPGGA,42.3405283333333,-71.0980016666667,7,327174.288872271,4689717.51284387,19,T
2022/02/08/16:15:24.087447,$GPGGA,42.3405283333333,-71.0980016666667,6.9,327174.288872271,4689717.51284387,19,T
2022/02/08/16:15:25.083060,$GPGGA,42.3405283333333,-71.0980016666667,6.9,327174.288872271,4689717.51284387,19,T
2022/02/08/16:15:26.080998,$GPGGA,42.3405283333333,-71.0980016666667,6.9,327174.288872271,4689717.51284387,19,T
2022/02/08/16:15:27.088049,$GPGGA,42.3405283333333,-71.0980016666667,6.9,327174.288872271,4689717.51284387,19,T
2022/02/08/16:15:28.086994,$GPGGA,42.3405283333333,-71.0980016666667,6.9,327174.288872271,4689717.51284387,19,T
2022/02/08/16:15:29.086326,$GPGGA,42.3405283333333,-71.0980016666667,6.9,327174.288872271,4689717.51284387,19,T
2022/02/08/16:15:30.085615,$GPGGA,42.3405283333333,-71.0980016666667,6.9,327174.288872271,4689717.51284387,19,T
2022/02/08/16:15:31.087436,$GPGGA,42.3405283333333,-71.0980016666667,6.9,327174.288872271,4689717.51284387,19,T
2022/02/08/16:15:32.079719,$GPGGA,42.3405283333333,-71.0980033333333,6.9,327174.151572575,4689717.5162316,19,T
2022/02/08/16:15:33.096977,$GPGGA,42.3405283333333,-71.0980033333333,6.9,327174.151572575,4689717.5162316,19,T
2022/02/08/16:15:34.087181,$GPGGA,42.3405283333333,-71.0980033333333,6.9,327174.151572575,4689717.5162316,19,T
2022/02/08/16:15:35.103511,$GPGGA,42.3405283333333,-71.0980033333333,6.9,327174.151572575,4689717.5162316,19,T
2022/02/08/16:15:36.087554,$GPGGA,42.3405283333333,-71.0980033333333,6.8,327174.151572575,4689717.5162316,19,T
2022/02/08/16:15:37.102522,$GPGGA,42.3405283333333,-71.0980033333333,6.8,327174.151572575,4689717.5162316,19,T
2022/02/08/16:15:38.104169,$GPGGA,42.34053,-71.0980033333333,6.8,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:39.087356,$GPGGA,42.34053,-71.0980033333333,6.8,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:40.086448,$GPGGA,42.34053,-71.0980033333333,6.8,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:41.086593,$GPGGA,42.34053,-71.0980033333333,6.8,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:42.090379,$GPGGA,42.34053,-71.0980033333333,6.8,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:43.103798,$GPGGA,42.34053,-71.0980033333333,6.8,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:44.079967,$GPGGA,42.34053,-71.0980033333333,6.8,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:45.086545,$GPGGA,42.34053,-71.0980033333333,6.8,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:46.105068,$GPGGA,42.34053,-71.0980033333333,6.8,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:47.087377,$GPGGA,42.34053,-71.0980033333333,6.8,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:48.087435,$GPGGA,42.34053,-71.0980033333333,6.8,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:49.080749,$GPGGA,42.34053,-71.0980033333333,6.8,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:50.104299,$GPGGA,42.34053,-71.0980033333333,6.8,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:51.104397,$GPGGA,42.34053,-71.0980033333333,6.7,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:52.087370,$GPGGA,42.34053,-71.0980033333333,6.7,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:53.100484,$GPGGA,42.34053,-71.0980033333333,6.7,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:54.102417,$GPGGA,42.34053,-71.0980033333333,6.7,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:55.105556,$GPGGA,42.34053,-71.0980033333333,6.7,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:56.080902,$GPGGA,42.34053,-71.0980033333333,6.7,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:57.087076,$GPGGA,42.34053,-71.0980033333333,6.7,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:58.086695,$GPGGA,42.34053,-71.0980033333333,6.7,327174.156139011,4689717.70130242,19,T
2022/02/08/16:15:59.104661,$GPGGA,42.34053,-71.0980033333333,6.7,327174.156139011,4689717.70130242,19,T
2022/02/08/16:16:00.088660,$GPGGA,42.34053,-71.0980033333333,6.7,327174.156139011,4689717.70130242,19,T
2022/02/08/16:16:01.103098,$GPGGA,42.34053,-71.0980033333333,6.7,327174.156139011,4689717.70130242,19,T
2022/02/08/16:16:02.087308,$GPGGA,42.34053,-71.0980033333333,6.7,327174.156139011,4689717.70130242,19,T
2022/02/08/16:16:03.098354,$GPGGA,42.34053,-71.0980033333333,6.7,327174.156139011,4689717.70130242,19,T
2022/02/08/16:16:04.085927,$GPGGA,42.34053,-71.0980033333333,6.7,327174.156139011,4689717.70130242,19,T
2022/02/08/16:16:05.086810,$GPGGA,42.34053,-71.0980033333333,6.7,327174.156139011,4689717.70130242,19,T
2022/02/08/16:16:06.088383,$GPGGA,42.34053,-71.0980033333333,6.7,327174.156139011,4689717.70130242,19,T
2022/02/08/16:16:07.087734,$GPGGA,42.34053,-71.0980033333333,6.7,327174.156139011,4689717.70130242,19,T
2022/02/08/16:16:08.080537,$GPGGA,42.34053,-71.0980033333333,6.6,327174.156139011,4689717.70130242,19,T
2022/02/08/16:16:09.087650,$GPGGA,42.34053,-71.0980033333333,6.6,327174.156139011,4689717.70130242,19,T
2022/02/08/16:16:10.088324,$GPGGA,42.34053,-71.0980033333333,6.6,327174.156139011,4689717.70130242,19,T
2022/02/08/16:16:11.087714,$GPGGA,42.34053,-71.0980033333333,6.6,327174.156139011,4689717.70130242,19,T
2022/02/08/16:16:12.088192,$GPGGA,42.34053,-71.0980033333333,6.6,327174.156139011,4689717.70130242,19,T
2022/02/08/16:16:13.080615,$GPGGA,42.34053,-71.0980033333333,6.6,327174.156139011,4689717.70130242,19,T
2022/02/08/16:16:14.082427,$GPGGA,42.34053,-71.0980033333333,6.6,327174.156139011,4689717.70130242,19,T
2022/02/08/16:16:15.087856,$GPGGA,42.34053,-71.0980033333333,6.6,327174.156139011,4689717.70130242,19,T
2022/02/08/16:16:16.086740,$GPGGA,42.34053,-71.0980033333333,6.6,327174.156139011,4689717.70130242,19,T
2022/02/08/16:16:17.086337,$GPGGA,42.34053,-71.0980033333333,6.6,327174.156139011,4689717.70130242,19,T
2022/02/08/16:16:18.088751,$GPGGA,42.34053,-71.098005,6.5,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:19.087254,$GPGGA,42.34053,-71.098005,6.5,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:20.080457,$GPGGA,42.34053,-71.098005,6.5,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:21.080280,$GPGGA,42.34053,-71.098005,6.5,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:22.088210,$GPGGA,42.34053,-71.098005,6.5,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:23.087795,$GPGGA,42.34053,-71.098005,6.5,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:24.104447,$GPGGA,42.34053,-71.098005,6.5,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:25.086878,$GPGGA,42.34053,-71.098005,6.5,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:26.104453,$GPGGA,42.34053,-71.098005,6.5,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:27.088175,$GPGGA,42.34053,-71.098005,6.5,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:28.104427,$GPGGA,42.34053,-71.098005,6.5,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:29.103250,$GPGGA,42.34053,-71.098005,6.5,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:30.088988,$GPGGA,42.34053,-71.098005,6.5,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:31.081508,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:32.087488,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:33.085954,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:34.087670,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:35.104369,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:36.088395,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:37.080660,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:38.105054,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:39.089766,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:40.087080,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:41.086630,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:42.107300,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:43.098606,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:44.085351,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:45.098886,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:46.090047,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:47.105288,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:48.111173,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:49.088553,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:50.090230,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:51.106276,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:52.087525,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:53.103965,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:54.107625,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:55.085513,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:56.086685,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:57.087273,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:58.088567,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:16:59.087662,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:17:00.088241,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:17:01.080997,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:17:02.087875,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:17:03.088117,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:17:04.087166,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:17:05.086541,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:17:06.089235,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:17:07.088602,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:17:08.087136,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:17:09.087008,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:17:10.088114,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:17:11.089289,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:17:12.088069,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:17:13.087633,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:17:14.087353,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:17:15.104365,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:17:16.086937,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:17:17.104302,$GPGGA,42.34053,-71.098005,6.4,327174.018839315,4689717.70469016,19,T
2022/02/08/16:17:18.088876,$GPGGA,42.34053,-71.0980066666667,6.4,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:19.099472,$GPGGA,42.34053,-71.0980066666667,6.4,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:20.100428,$GPGGA,42.34053,-71.0980066666667,6.4,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:21.087187,$GPGGA,42.34053,-71.0980066666667,6.4,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:22.089094,$GPGGA,42.34053,-71.0980066666667,6.4,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:23.088116,$GPGGA,42.34053,-71.0980066666667,6.4,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:24.089444,$GPGGA,42.34053,-71.0980066666667,6.4,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:25.080884,$GPGGA,42.34053,-71.0980066666667,6.4,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:26.105196,$GPGGA,42.34053,-71.0980066666667,6.4,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:27.088649,$GPGGA,42.34053,-71.0980066666667,6.4,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:28.086730,$GPGGA,42.34053,-71.0980066666667,6.4,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:29.105330,$GPGGA,42.34053,-71.0980066666667,6.4,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:30.089414,$GPGGA,42.34053,-71.0980066666667,6.4,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:31.086921,$GPGGA,42.34053,-71.0980066666667,6.4,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:32.086269,$GPGGA,42.34053,-71.0980066666667,6.5,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:33.103963,$GPGGA,42.34053,-71.0980066666667,6.5,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:34.105061,$GPGGA,42.34053,-71.0980066666667,6.5,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:35.088535,$GPGGA,42.34053,-71.0980066666667,6.5,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:36.105275,$GPGGA,42.34053,-71.0980066666667,6.5,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:37.093059,$GPGGA,42.34053,-71.0980066666667,6.5,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:38.105788,$GPGGA,42.34053,-71.0980066666667,6.5,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:39.105513,$GPGGA,42.34053,-71.0980066666667,6.5,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:40.085523,$GPGGA,42.34053,-71.0980066666667,6.5,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:41.088474,$GPGGA,42.34053,-71.0980066666667,6.5,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:42.109111,$GPGGA,42.34053,-71.0980066666667,6.5,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:43.083128,$GPGGA,42.34053,-71.0980066666667,6.5,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:44.105747,$GPGGA,42.34053,-71.0980066666667,6.5,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:45.106245,$GPGGA,42.34053,-71.0980066666667,6.5,327173.881539619,4689717.70807789,19,T
2022/02/08/16:17:46.089683,$GPGGA,42.34053,-71.0980083333333,6.5,327173.744239923,4689717.71146563,19,T
2022/02/08/16:17:47.089294,$GPGGA,42.3405283333333,-71.0980083333333,6.5,327173.739673476,4689717.5263948,19,T
2022/02/08/16:17:48.088643,$GPGGA,42.3405283333333,-71.0980083333333,6.6,327173.739673476,4689717.5263948,19,T
2022/02/08/16:17:49.080522,$GPGGA,42.3405283333333,-71.0980083333333,6.6,327173.739673476,4689717.5263948,19,T
2022/02/08/16:17:50.088049,$GPGGA,42.3405283333333,-71.0980083333333,6.6,327173.739673476,4689717.5263948,19,T
2022/02/08/16:17:51.087751,$GPGGA,42.3405283333333,-71.0980083333333,6.6,327173.739673476,4689717.5263948,19,T
2022/02/08/16:17:52.087082,$GPGGA,42.3405283333333,-71.0980083333333,6.6,327173.739673476,4689717.5263948,19,T
2022/02/08/16:17:53.086585,$GPGGA,42.3405283333333,-71.0980083333333,6.6,327173.739673476,4689717.5263948,19,T
2022/02/08/16:17:54.089063,$GPGGA,42.3405283333333,-71.0980083333333,6.6,327173.739673476,4689717.5263948,19,T
2022/02/08/16:17:55.081595,$GPGGA,42.3405283333333,-71.0980083333333,6.6,327173.739673476,4689717.5263948,19,T
2022/02/08/16:17:56.080288,$GPGGA,42.3405283333333,-71.0980083333333,6.6,327173.739673476,4689717.5263948,19,T
2022/02/08/16:17:57.086619,$GPGGA,42.3405283333333,-71.0980083333333,6.6,327173.739673476,4689717.5263948,19,T
2022/02/08/16:17:58.087262,$GPGGA,42.3405283333333,-71.0980083333333,6.6,327173.739673476,4689717.5263948,19,T
2022/02/08/16:17:59.088019,$GPGGA,42.3405283333333,-71.0980083333333,6.6,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:00.085045,$GPGGA,42.3405283333333,-71.0980083333333,6.6,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:01.086850,$GPGGA,42.3405283333333,-71.0980083333333,6.7,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:02.087235,$GPGGA,42.3405283333333,-71.0980083333333,6.7,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:03.087180,$GPGGA,42.3405283333333,-71.0980083333333,6.7,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:04.086516,$GPGGA,42.3405283333333,-71.0980083333333,6.7,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:05.086480,$GPGGA,42.3405283333333,-71.0980083333333,6.7,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:06.104393,$GPGGA,42.3405283333333,-71.0980083333333,6.7,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:07.082443,$GPGGA,42.3405283333333,-71.0980083333333,6.7,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:08.102837,$GPGGA,42.3405283333333,-71.0980083333333,6.7,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:09.086124,$GPGGA,42.3405283333333,-71.0980083333333,6.7,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:10.103859,$GPGGA,42.3405283333333,-71.0980083333333,6.7,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:11.104027,$GPGGA,42.3405283333333,-71.0980083333333,6.7,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:12.088740,$GPGGA,42.3405283333333,-71.0980083333333,6.7,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:13.080400,$GPGGA,42.3405283333333,-71.0980083333333,6.7,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:14.087989,$GPGGA,42.3405283333333,-71.0980083333333,6.7,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:15.087985,$GPGGA,42.3405283333333,-71.0980083333333,6.7,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:16.086660,$GPGGA,42.3405283333333,-71.0980083333333,6.7,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:17.103246,$GPGGA,42.3405283333333,-71.0980083333333,6.7,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:18.090651,$GPGGA,42.3405283333333,-71.0980083333333,6.7,327173.739673476,4689717.5263948,19,T
2022/02/08/16:18:19.087667,$GPGGA,42.3405283333333,-71.09801,6.7,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:20.097405,$GPGGA,42.3405283333333,-71.09801,6.7,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:21.081080,$GPGGA,42.3405283333333,-71.09801,6.7,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:22.087821,$GPGGA,42.3405283333333,-71.09801,6.7,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:23.093280,$GPGGA,42.3405283333333,-71.09801,6.7,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:24.103778,$GPGGA,42.3405283333333,-71.09801,6.7,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:25.103335,$GPGGA,42.3405283333333,-71.09801,6.7,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:26.082891,$GPGGA,42.3405283333333,-71.09801,6.7,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:27.098594,$GPGGA,42.3405283333333,-71.09801,6.7,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:28.086783,$GPGGA,42.3405283333333,-71.09801,6.7,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:29.103235,$GPGGA,42.3405283333333,-71.09801,6.7,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:30.102287,$GPGGA,42.3405283333333,-71.09801,6.7,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:31.087766,$GPGGA,42.3405283333333,-71.09801,6.7,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:32.087699,$GPGGA,42.3405283333333,-71.09801,6.7,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:33.108789,$GPGGA,42.3405283333333,-71.09801,6.7,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:34.088678,$GPGGA,42.3405283333333,-71.09801,6.7,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:35.105330,$GPGGA,42.3405283333333,-71.09801,6.7,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:36.106587,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:37.087321,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:38.087895,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:39.087751,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:40.082938,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:41.087745,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:42.088537,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:43.080555,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:44.080094,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:45.086913,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:46.087389,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:47.087908,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:48.087970,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:49.086823,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:50.088985,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:51.082137,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:52.086076,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:53.086763,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:54.088396,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:55.088823,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:56.102278,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:57.087081,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:58.104437,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:18:59.087180,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:00.103922,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:01.096967,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:02.087258,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:03.083884,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:04.091446,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:05.087071,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:06.087978,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:07.104184,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
